order_id,item,quantity,rate,order_data,delivery_address,payment_method
8252,Index Cards,523,23881.37,2024-01-16,13 Tundra Boulevard - Bergen - Norway,credit/debit cards
9453,Beard Oil,228,113277.53,2025-09-24,54 Windmill Mews - Utrecht - Netherlands,Apple Pay
8081,Food Processor,484,94487.51,2024-03-24,78 Cathedral Place - Birmingham - UK,NFC
4015,Honey Jar,44,44429.57,2025-11-29,67 Hutong Lane - Chengdu - China,Apple Pay
8386,Spice Rack,69,31884.12,2026-02-18,91 Lakeshore Boulevard - Houston - USA,credit/debit cards
9260,Board Game,449,17212.18,2023-04-09,43 Aztec Boulevard - Guadalajara - Mexico,credit/debit cards
4171,Spiral Notebook,149,15119.14,2025-03-02,80 Savannah Avenue - Abuja - Nigeria,Google Pay
2241,Fanny Pack,58,83833.24,2023-05-11,89 Sakura Avenue - Kyoto - Japan,Apple Pay
9901,Playing Cards,336,14624.07,2025-10-31,77 Poplar Place - Seoul - South Korea,Buy now pay later
2479,Umbrella,93,128672.49,2023-06-04,50 Hillside Road - Melbourne - Australia,Buy now pay later
6938,Nail Polish Set,47,37438.96,2025-11-10,39 Vineyard Close - Lyon - France,Cash On Delivery
3363,Highlighter Set,234,3504.18,2025-06-27,10 Hanok Way - Incheon - South Korea,Buy now pay later
2260,Sunscreen SPF50,312,114622.94,2024-10-01,72 Meadow Way - Osaka - Japan,Cash On Delivery
8764,Knife Set,299,49287.56,2023-09-19,83 Seaside Court - Wellington - New Zealand,NFC
2437,Baseball Cap,330,45989.39,2023-11-26,25 Kente Court - Kumasi - Ghana,Buy now pay later
7702,Hot Sauce,26,15937.29,2024-06-02,68 Desert Road - Seville - Spain,Apple Pay
7931,Crossbody Bag,171,88514.14,2025-09-25,46 Harbor Close - Aarhus - Denmark,credit/debit cards
1602,Chess Set,200,48109.56,2025-11-22,10 Hanok Way - Incheon - South Korea,Cash On Delivery
2729,Action Figure,172,110291.49,2024-08-23,69 Bayside Way - Brisbane - Australia,Apple Pay
8944,Salad Spinner,317,84521.79,2023-10-18,88 Coral Way - Bali - Indonesia,Buy now pay later
6073,LED Desk Lamp,138,117915.9,2024-11-03,54 Windmill Mews - Utrecht - Netherlands,Google Pay
2213,Knife Set,356,83442.49,2025-09-07,56 Pine Road - Auckland - New Zealand,Apple Pay
10918,Jigsaw Puzzle,521,104435.48,2024-10-07,92 Savanna Road - Johannesburg - South Africa,Cash On Delivery
3650,Frisbee,372,93352.21,2025-11-13,23 Maple Drive - Sydney - Australia,Paypal
1040,Sunscreen SPF50,224,62013.93,2023-02-03,58 Atlas Lane - Marrakech - Morocco,credit/debit cards
10242,Building Blocks,249,92298.62,2024-08-23,22 Sycamore Square - Mexico City - Mexico,Paypal
1165,Gaming Mouse,331,88942.12,2023-03-16,37 Canal Court - Rotterdam - Netherlands,NFC
6534,Stapler,406,945.48,2024-12-27,25 Kente Court - Kumasi - Ghana,NFC
10931,Tote Bag,177,93633.34,2025-01-02,57 Glacier Mews - Geneva - Switzerland,Google Pay
6778,Face Moisturizer,34,35165.0,2024-01-17,89 Cedar Court - Dublin - Ireland,Paypal
6846,Wallet,394,72627.21,2025-07-26,39 Vineyard Close - Lyon - France,Apple Pay
4882,Pull-Up Bar,372,14961.0,2026-01-22,25 Kente Court - Kumasi - Ghana,Paypal
2269,Electric Toothbrush,68,3131.47,2024-07-02,54 Windmill Mews - Utrecht - Netherlands,Paypal
6727,Spiral Notebook,353,2072.86,2024-06-07,34 Bollywood Court - Chennai - India,credit/debit cards
9973,Board Game,52,21238.4,2023-08-30,36 Ridgeway Close - Calgary - Canada,Apple Pay
1911,Wool Sweater,362,2712.19,2023-02-24,54 Orchid Road - Kuala Lumpur - Malaysia,NFC
9804,Coffee Maker,417,17782.76,2024-05-05,14 Pyramid Drive - Alexandria - Egypt,Google Pay
5150,Yoga Mat,22,74951.43,2024-06-14,66 Fir Avenue - Stockholm - Sweden,credit/debit cards
6362,Ankle Boots,407,53665.93,2025-06-26,32 Blossom Court - Manila - Philippines,Buy now pay later
2654,Knife Set,79,131423.32,2025-10-12,76 Bamboo Street - Bangkok - Thailand,Buy now pay later
7218,Water Filter,157,108375.91,2023-05-28,72 Meadow Way - Osaka - Japan,NFC
2823,Blender,396,19708.8,2023-07-17,56 Montmartre Road - Marseille - France,Apple Pay
3732,Spice Rack,206,55878.4,2024-10-29,23 Promenade Drive - Munich - Germany,Google Pay
8216,Face Moisturizer,543,57778.06,2024-03-30,34 Bollywood Court - Chennai - India,Buy now pay later
1505,Laptop Bag,532,48554.74,2025-04-10,76 Carnival Close - Brasilia - Brazil,Google Pay
5472,Coffee Maker,548,66434.08,2024-01-29,78 Oak Lane - Toronto - Canada,NFC
6946,Instant Coffee,70,89780.34,2024-05-16,98 Sauna Court - Turku - Finland,NFC
2320,Fitness Tracker,109,85897.69,2024-06-17,56 Montmartre Road - Marseille - France,NFC
3947,Sunglasses,113,47882.61,2024-12-15,66 Delta Mews - Chittagong - Bangladesh,Paypal
4435,Screen Protector,331,94491.67,2023-04-13,67 Walnut Street - Paris - France,Apple Pay
7636,Slip-On Loafers,247,38825.43,2025-11-05,66 Delta Mews - Chittagong - Bangladesh,Apple Pay
10768,Foam Roller,418,111962.34,2024-02-17,44 Olive Court - Thessaloniki - Greece,NFC
9363,Toaster Oven,166,129229.67,2023-09-25,11 Chestnut Close - Mumbai - India,Apple Pay
2897,Knee Sleeves,122,39528.86,2025-01-29,47 Holly Drive - Helsinki - Finland,credit/debit cards
1181,Hiking Boots,365,105160.22,2023-06-27,14 Pyramid Drive - Alexandria - Egypt,credit/debit cards
1519,Protein Shaker,348,109009.71,2024-12-02,66 Fir Avenue - Stockholm - Sweden,Paypal
6957,Fanny Pack,388,65787.56,2023-04-03,98 Garden Boulevard - Karachi - Pakistan,Buy now pay later
2562,Baseball Cap,183,11801.66,2023-11-22,24 Alpine Square - Salzburg - Austria,Apple Pay
3313,Wool Sweater,299,105360.26,2025-05-08,23 Promenade Drive - Munich - Germany,Paypal
9474,Rice Cooker,517,54631.13,2024-03-26,76 Bamboo Street - Bangkok - Thailand,Apple Pay
9739,Hair Dryer,345,27919.63,2025-11-25,45 Elm Avenue - New York - USA,Apple Pay
9391,Electric Toothbrush,519,83990.24,2024-03-07,78 Cathedral Place - Birmingham - UK,Apple Pay
3536,Board Game,248,58577.41,2025-03-28,76 Carnival Close - Brasilia - Brazil,Apple Pay
7197,Electric Kettle,38,11778.24,2023-02-26,78 Cathedral Place - Birmingham - UK,NFC
7108,Backpack,426,131815.34,2026-02-20,39 Vineyard Close - Lyon - France,Buy now pay later
2852,Honey Jar,263,32821.11,2025-01-01,33 Pearl Square - Cebu - Philippines,credit/debit cards
6535,Air Fryer,36,68493.67,2025-04-17,22 Sycamore Square - Mexico City - Mexico,Apple Pay
6253,Skipping Rope,89,89433.9,2024-02-01,35 Coastal Drive - Porto - Portugal,Cash On Delivery
4962,Dish Rack,183,15464.26,2023-12-21,79 Arctic Way - Tampere - Finland,NFC
8517,Knife Set,117,99094.96,2024-06-09,90 Forest Place - Ghent - Belgium,Paypal
7776,Correction Tape,384,86888.84,2023-11-13,22 Temple Boulevard - Chiang Mai - Thailand,NFC
6327,Desk Planner,345,66188.02,2023-02-15,34 Bollywood Court - Chennai - India,Google Pay
8258,Lip Balm,192,70819.79,2025-03-01,25 Kente Court - Kumasi - Ghana,Buy now pay later
8631,Slim Fit Jeans,59,127946.78,2025-04-27,23 Maple Drive - Sydney - Australia,Cash On Delivery
6669,External SSD,56,122066.55,2025-03-11,55 Marina Close - Penang - Malaysia,Apple Pay
3677,Sparkling Water,526,15048.19,2024-10-22,66 Delta Mews - Chittagong - Bangladesh,Google Pay
8584,Oat Milk,200,49443.57,2024-09-17,92 Savanna Road - Johannesburg - South Africa,NFC
8176,Honey Jar,72,69271.46,2026-03-03,57 Glacier Mews - Geneva - Switzerland,credit/debit cards
10835,Sunscreen SPF50,399,123282.59,2024-09-20,90 Ash Way - Tokyo - Japan,Apple Pay
2497,Honey Jar,485,109430.0,2025-04-15,69 Redwood Mews - Rome - Italy,Cash On Delivery
5193,Protein Shaker,80,51818.67,2024-05-16,23 Promenade Drive - Munich - Germany,Buy now pay later
10243,Bluetooth Speaker,526,118759.55,2023-03-02,12 Baker Street - London - UK,Google Pay
6146,Flip Flops,406,50703.51,2024-03-01,65 Lighthouse Road - Odense - Denmark,Cash On Delivery
10427,Windbreaker,150,36375.07,2025-05-02,58 Alder Close - Brussels - Belgium,credit/debit cards
1124,Cutting Board,434,81745.48,2025-01-22,25 Kente Court - Kumasi - Ghana,Google Pay
1351,Melatonin,241,47722.21,2025-04-01,25 Rowan Boulevard - Zurich - Switzerland,Google Pay
8961,Dish Rack,358,83421.92,2025-06-02,23 Maple Drive - Sydney - Australia,Google Pay
4584,Highlighter Set,82,54926.61,2023-10-01,79 Arctic Way - Tampere - Finland,Cash On Delivery
6202,Windbreaker,146,106644.52,2025-08-17,14 Pyramid Drive - Alexandria - Egypt,Buy now pay later
5280,Stapler,433,127881.94,2025-04-25,90 Ash Way - Tokyo - Japan,NFC
5080,Beard Oil,450,36256.68,2024-01-12,10 Palm Place - Athens - Greece,credit/debit cards
10395,Sandals,19,68365.75,2024-08-25,54 Orchid Road - Kuala Lumpur - Malaysia,Apple Pay
1940,Gym Gloves,130,97088.63,2025-10-07,87 Viking Place - Malmo - Sweden,Cash On Delivery
8722,Smart Plug,343,21281.88,2023-08-03,54 Orchid Road - Kuala Lumpur - Malaysia,Cash On Delivery
9897,Honey Jar,504,106662.87,2024-01-06,34 Birch Boulevard - Berlin - Germany,NFC
7574,Crossbody Bag,379,78139.33,2023-09-01,65 Lighthouse Road - Odense - Denmark,Cash On Delivery
4950,Melatonin,397,20105.95,2024-01-09,11 Chestnut Close - Mumbai - India,Apple Pay
2600,Hot Sauce,224,116350.93,2023-09-15,72 Meadow Way - Osaka - Japan,Buy now pay later
7826,Hooded Sweatshirt,43,57206.14,2025-08-08,99 Beech Road - Oslo - Norway,Apple Pay
5688,Crossbody Bag,429,23706.49,2026-03-09,36 Cypress Square - Madrid - Spain,Paypal
2493,Smart Plug,447,26221.76,2026-02-12,14 Pyramid Drive - Alexandria - Egypt,Cash On Delivery
4596,Probiotic Capsules,254,105269.77,2024-03-10,55 Magnolia Mews - São Paulo - Brazil,Buy now pay later
10616,Rubik's Cube,288,125391.08,2025-12-31,68 Desert Road - Seville - Spain,Buy now pay later
3654,Tote Bag,141,50715.85,2023-04-27,70 Fjord Lane - Gothenburg - Sweden,Buy now pay later
2784,Digital Thermometer,259,10606.89,2023-05-30,33 Pearl Square - Cebu - Philippines,Paypal
7820,Instant Coffee,145,13553.23,2024-02-01,33 Spruce Street - Amsterdam - Netherlands,Buy now pay later
2995,Dark Chocolate,241,87717.97,2023-12-21,13 Sunrise Close - Cairo - Egypt,Paypal
10200,Smart Plug,86,49711.43,2025-12-15,12 Baker Street - London - UK,Apple Pay
9590,USB-C Hub,342,57129.82,2025-06-16,89 Sakura Avenue - Kyoto - Japan,Buy now pay later
10836,Probiotic Capsules,148,45196.58,2025-06-08,65 Lighthouse Road - Odense - Denmark,credit/debit cards
10126,Jogger Pants,406,62408.58,2025-08-08,28 Clifftop Lane - Edinburgh - Scotland,NFC
3437,Resistance Bands,294,86253.97,2025-05-07,26 Beachfront Drive - Cancun - Mexico,Buy now pay later
3121,Smart Watch,499,72535.63,2024-08-25,55 Magnolia Mews - São Paulo - Brazil,Google Pay
4426,Desk Planner,133,22048.41,2023-03-31,56 Montmartre Road - Marseille - France,credit/debit cards
5698,Skipping Rope,161,65857.92,2023-02-10,47 Safari Road - Mombasa - Kenya,credit/debit cards
9800,Instant Coffee,145,61748.78,2026-02-19,77 Poplar Place - Seoul - South Korea,Google Pay
8335,Eye Cream,355,73151.57,2024-08-23,26 Beachfront Drive - Cancun - Mexico,Paypal
7444,Index Cards,71,14872.27,2026-01-24,66 Fir Avenue - Stockholm - Sweden,Paypal
9784,Sunscreen SPF50,385,20613.18,2023-02-27,46 Harbor Close - Aarhus - Denmark,Paypal
7459,Jump Rope,457,71076.2,2025-01-24,11 Volcano Avenue - Naples - Italy,Cash On Delivery
4790,Facial Cleanser,379,36943.32,2023-12-13,24 Breeze Mews - Accra - Ghana,Cash On Delivery
5130,Melatonin,86,84309.25,2024-03-17,83 Seaside Court - Wellington - New Zealand,credit/debit cards
6170,Jogger Pants,281,49979.3,2025-02-17,88 Coral Way - Bali - Indonesia,Buy now pay later
1887,Protein Shaker,303,29615.96,2024-08-15,33 Spruce Street - Amsterdam - Netherlands,Google Pay
8417,Spiral Notebook,225,87974.67,2023-06-27,23 Maple Drive - Sydney - Australia,Apple Pay
7528,Beard Oil,266,52813.28,2026-03-19,17 Lakeview Avenue - Vancouver - Canada,Paypal
8312,Noise-Cancelling Headphones,427,21160.43,2025-04-22,72 Meadow Way - Osaka - Japan,Google Pay
6339,Formal Blazer,466,108391.26,2024-03-13,76 Bamboo Street - Bangkok - Thailand,credit/debit cards
8830,Stapler,176,57883.61,2025-01-07,50 Hillside Road - Melbourne - Australia,Google Pay
10498,Laptop Bag,192,122625.47,2023-07-16,44 Willow Walk - Beijing - China,Paypal
6699,Umbrella,126,25954.46,2024-06-01,99 Silk Place - Lahore - Pakistan,Buy now pay later
5444,Heating Pad,231,117438.73,2024-05-26,47 Safari Road - Mombasa - Kenya,Apple Pay
2046,Backpack,309,109342.48,2024-03-26,10 Palm Place - Athens - Greece,credit/debit cards
8787,Eye Cream,400,13967.51,2024-08-02,68 Desert Road - Seville - Spain,Buy now pay later
10040,Dish Rack,159,71268.71,2025-12-11,91 Juniper Way - Lisbon - Portugal,Apple Pay
7995,Salad Spinner,131,87611.39,2023-01-31,57 Valley Place - Casablanca - Morocco,credit/debit cards
9656,Action Figure,32,66419.67,2024-10-21,87 Jasmine Drive - Jakarta - Indonesia,Google Pay
9612,Protein Shaker,64,52325.07,2026-01-10,32 Aurora Drive - Stavanger - Norway,Cash On Delivery
8981,Wallet,41,126479.59,2025-11-12,39 Vineyard Close - Lyon - France,Buy now pay later
6029,Cable Organizer,126,93925.75,2025-11-21,90 Forest Place - Ghent - Belgium,NFC
1998,Running Shoes,390,129430.31,2024-05-12,80 Ivy Court - Vienna - Austria,Google Pay
1032,Denim Jacket,433,113404.03,2024-11-06,43 Aztec Boulevard - Guadalajara - Mexico,Google Pay
3044,Flip Flops,541,109506.09,2024-12-08,77 Spice Lane - Ankara - Turkey,Apple Pay
5310,Spiral Notebook,309,97249.36,2025-09-14,44 Willow Walk - Beijing - China,Google Pay
8436,File Folders,260,86592.85,2026-01-26,32 Blossom Court - Manila - Philippines,Buy now pay later
5558,Facial Cleanser,501,118846.85,2023-11-12,48 Riverside Mews - Shanghai - China,NFC
1231,Formal Blazer,93,82216.62,2023-06-14,17 Lakeview Avenue - Vancouver - Canada,Paypal
3103,Eye Cream,355,10132.74,2023-11-24,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
10793,Cable Organizer,457,78084.62,2023-11-21,37 Canal Court - Rotterdam - Netherlands,credit/debit cards
10881,Protein Shaker,286,13822.75,2024-01-04,37 Canal Court - Rotterdam - Netherlands,Buy now pay later
4771,Sandals,155,127210.84,2025-12-14,79 Horizon Square - Lagos - Nigeria,credit/debit cards
9050,Bluetooth Speaker,350,86671.85,2023-09-28,45 Cobblestone Mews - Cork - Ireland,credit/debit cards
8193,Hiking Boots,553,74478.93,2024-05-23,55 Marina Close - Penang - Malaysia,Paypal
10313,Screen Protector,141,26546.57,2024-03-10,55 Marina Close - Penang - Malaysia,Cash On Delivery
9876,Fitness Tracker,319,69136.92,2023-12-02,68 Desert Road - Seville - Spain,Google Pay
7288,Lip Balm,41,45931.14,2023-09-06,11 Volcano Avenue - Naples - Italy,Apple Pay
4946,Spiral Notebook,140,90518.65,2026-03-16,14 Pyramid Drive - Alexandria - Egypt,Cash On Delivery
7267,Dumbbells,429,81011.03,2025-01-13,91 Juniper Way - Lisbon - Portugal,credit/debit cards
4191,Rain Boots,282,66932.03,2023-05-20,81 Lakeside Place - Busan - South Korea,Google Pay
4481,USB-C Hub,121,33903.35,2025-02-15,22 Sycamore Square - Mexico City - Mexico,Cash On Delivery
7088,Wallet,195,70473.26,2024-12-27,46 Sunset Way - Nairobi - Kenya,Buy now pay later
6714,First Aid Kit,79,61893.97,2024-03-11,76 Bamboo Street - Bangkok - Thailand,Google Pay
6810,Cargo Shorts,436,114078.57,2025-07-18,47 Holly Drive - Helsinki - Finland,NFC
4847,Ankle Boots,525,119848.19,2025-08-04,92 Savanna Road - Johannesburg - South Africa,credit/debit cards
5091,Blender,71,101752.49,2025-07-17,83 Seaside Court - Wellington - New Zealand,Google Pay
1101,Denim Jacket,142,42864.77,2025-01-28,28 Clifftop Lane - Edinburgh - Scotland,Cash On Delivery
7018,Hooded Sweatshirt,478,5149.77,2024-06-15,56 Montmartre Road - Marseille - France,credit/debit cards
6758,Knee Sleeves,490,124000.6,2023-09-18,13 Sunrise Close - Cairo - Egypt,Paypal
10354,Rubik's Cube,429,132932.2,2023-03-14,77 Poplar Place - Seoul - South Korea,Apple Pay
6043,Wallet,401,17062.53,2025-12-15,58 Atlas Lane - Marrakech - Morocco,Buy now pay later
5676,Probiotic Capsules,480,91888.99,2025-09-17,25 Rowan Boulevard - Zurich - Switzerland,Buy now pay later
1676,Water Filter,216,56997.88,2023-09-11,32 Aurora Drive - Stavanger - Norway,Cash On Delivery
2967,Knee Sleeves,499,19942.51,2025-08-04,11 Volcano Avenue - Naples - Italy,Paypal
4380,Cutting Board,494,133747.86,2023-03-19,69 Redwood Mews - Rome - Italy,NFC
4772,Smart Watch,138,125057.89,2023-10-23,70 Fjord Lane - Gothenburg - Sweden,credit/debit cards
4627,Electric Kettle,53,131672.58,2023-07-15,76 Carnival Close - Brasilia - Brazil,NFC
4941,Polo Shirt,296,19323.08,2024-02-19,10 Hanok Way - Incheon - South Korea,NFC
8689,Fitness Tracker,424,65943.1,2024-01-26,57 Valley Place - Casablanca - Morocco,Apple Pay
2311,Sandals,474,120040.66,2024-09-04,78 Oak Lane - Toronto - Canada,Cash On Delivery
4322,Umbrella,91,90488.15,2024-07-04,67 Walnut Street - Paris - France,Google Pay
2628,Instant Coffee,218,58264.45,2023-06-03,56 Montmartre Road - Marseille - France,Apple Pay
4078,Probiotic Capsules,430,69261.12,2023-07-14,11 Volcano Avenue - Naples - Italy,Google Pay
7846,Laptop Stand,46,5218.37,2025-08-25,33 Pearl Square - Cebu - Philippines,credit/debit cards
1467,Cable Organizer,405,81963.1,2024-10-15,33 Pearl Square - Cebu - Philippines,Apple Pay
4395,Probiotic Capsules,172,115210.43,2025-12-20,80 Savannah Avenue - Abuja - Nigeria,Buy now pay later
1236,Instant Coffee,26,421.72,2023-06-22,48 Riverside Mews - Shanghai - China,NFC
10549,Sticky Notes,145,21475.52,2024-01-13,79 Horizon Square - Lagos - Nigeria,NFC
8273,Non-Stick Pan,416,69434.71,2023-07-23,91 Juniper Way - Lisbon - Portugal,Apple Pay
3436,Electric Toothbrush,485,75191.31,2025-12-22,54 Orchid Road - Kuala Lumpur - Malaysia,Google Pay
2982,Shaving Kit,58,46041.16,2023-07-25,14 Pyramid Drive - Alexandria - Egypt,Apple Pay
1989,Instant Coffee,265,3789.45,2025-08-02,45 Elm Avenue - New York - USA,Apple Pay
5729,Hair Dryer,123,99656.23,2023-09-01,88 Hazel Hill - Cape Town - South Africa,Google Pay
8535,Noise-Cancelling Headphones,384,32588.46,2025-05-10,25 Kente Court - Kumasi - Ghana,Buy now pay later
6842,Laptop Bag,437,86391.66,2024-06-30,68 Desert Road - Seville - Spain,NFC
9811,Building Blocks,535,74947.83,2026-02-12,33 Spruce Street - Amsterdam - Netherlands,credit/debit cards
4438,Air Fryer,206,57760.29,2023-04-13,23 Maple Drive - Sydney - Australia,Buy now pay later
3781,Screen Protector,176,79119.55,2024-01-31,58 Alder Close - Brussels - Belgium,Cash On Delivery
5780,Canvas Sneakers,181,93151.21,2025-05-05,77 Poplar Place - Seoul - South Korea,Cash On Delivery
3021,Green Tea,426,76702.32,2025-12-12,43 Mango Hill - Istanbul - Turkey,NFC
10757,Jump Rope,255,74730.65,2024-10-05,12 Terrace Square - Christchurch - New Zealand,credit/debit cards
2857,Hair Dryer,26,58462.16,2023-05-16,56 Montmartre Road - Marseille - France,NFC
5789,Probiotic Capsules,527,57652.65,2025-01-16,76 Bamboo Street - Bangkok - Thailand,Cash On Delivery
6220,LED Desk Lamp,70,65814.7,2024-07-26,76 Bamboo Street - Bangkok - Thailand,credit/debit cards
1570,Ankle Boots,517,60605.46,2025-07-03,69 Bayside Way - Brisbane - Australia,NFC
5684,Action Figure,101,58856.91,2024-10-19,50 Hillside Road - Melbourne - Australia,credit/debit cards
5547,Shaving Kit,305,28227.56,2025-11-22,25 Rowan Boulevard - Zurich - Switzerland,Google Pay
3594,Noise-Cancelling Headphones,183,97142.95,2023-06-13,99 Silk Place - Lahore - Pakistan,NFC
2279,Crossbody Bag,386,17857.11,2025-01-10,72 Meadow Way - Osaka - Japan,Apple Pay
1451,Leather Boots,232,121773.53,2025-05-21,34 Bollywood Court - Chennai - India,credit/debit cards
1085,Building Blocks,213,83748.59,2024-05-04,56 Montmartre Road - Marseille - France,NFC
5815,Board Game,272,6597.98,2024-07-23,58 Atlas Lane - Marrakech - Morocco,Paypal
1898,Skipping Rope,540,88323.47,2025-04-03,32 Aurora Drive - Stavanger - Norway,Buy now pay later
10594,Gym Gloves,146,48474.03,2024-06-30,59 Rainforest Avenue - Rio de Janeiro - Brazil,Paypal
3447,Windbreaker,133,124593.87,2024-04-19,92 Savanna Road - Johannesburg - South Africa,NFC
7525,Hot Sauce,49,125439.21,2024-11-22,12 Baker Street - London - UK,Paypal
7735,Nail Polish Set,414,113363.58,2025-08-05,66 Fir Avenue - Stockholm - Sweden,Paypal
5955,File Folders,381,76113.53,2023-06-27,33 Spruce Street - Amsterdam - Netherlands,Apple Pay
9837,Leather Boots,343,123175.67,2025-10-25,43 Aztec Boulevard - Guadalajara - Mexico,Buy now pay later
2107,Desk Planner,26,87092.36,2023-09-10,69 Redwood Mews - Rome - Italy,NFC
3340,Eye Cream,442,117275.15,2023-05-15,57 Glacier Mews - Geneva - Switzerland,credit/debit cards
3524,Air Fryer,452,21487.38,2023-08-19,85 Riverside Drive - Chicago - USA,Buy now pay later
2354,Chess Set,526,121166.7,2023-04-21,47 Safari Road - Mombasa - Kenya,credit/debit cards
